date,factor,cum_intraday,cum_overnight,cum_daily
2017-05-12,1,-16.124336367502046,12.525060537455417,-3.599275830046598
2017-05-15,1,-16.154874757124688,12.51208551762635,-3.6427892394983052
2017-05-16,1,-16.31188318887666,12.529644566710994,-3.7822386221656323
2017-05-17,1,-16.329307560900347,12.544754237445057,-3.7845533234552575
2017-05-18,1,-16.358268986411854,12.606680693025162,-3.7515882933866593
2017-05-19,1,-16.3955982620133,12.605227643174658,-3.7903706188386086
2017-05-22,1,-16.293891537591268,12.61024857441584,-3.6836429631753944
2017-05-23,1,-16.128393795335572,12.631740723537444,-3.496653071798094
2017-05-24,1,-16.178609072439997,12.66780440279708,-3.5108046696428827
2017-05-25,1,-16.31073288704531,12.684253531792303,-3.626479355252975
2017-05-26,1,-16.323471897717123,12.693610823764647,-3.6298610739524406
2017-05-31,1,-16.273804968040622,12.630128886120197,-3.6436760819203906
2017-06-01,1,-16.174008014196172,12.654726115404776,-3.5192818987913626
2017-06-02,1,-16.262694091748678,12.674179923417586,-3.588514168331057
2017-06-05,1,-16.290371841870765,12.664900265911697,-3.625471575959035
2017-06-06,1,-16.33242579317404,12.676192371074071,-3.656233422099935
2017-06-07,1,-16.47408337724976,12.674273666391102,-3.7998097108586233
2017-06-08,1,-16.48504121168674,12.685296760917021,-3.799744450769688
2017-06-09,1,-16.54291957036963,12.694029006050384,-3.8488905643192126
2017-06-12,1,-16.505788412162403,12.721029787142125,-3.7847586250202427
2017-06-13,1,-16.607378026715647,12.740157142712452,-3.8672208840031628
2017-06-14,1,-16.57901973436324,12.749283836696462,-3.8297358976667457
2017-06-15,1,-16.63178146699966,12.763516826190475,-3.8682646408091523
2017-06-16,1,-16.614288519988666,12.768351163028518,-3.845937356960116
2017-06-19,1,-16.686288558795255,12.769920243315605,-3.916368315479619
2017-06-20,1,-16.667834559385,12.767855201421657,-3.89997935796331
2017-06-21,1,-16.70518188959023,12.751597395349371,-3.9535844942408245
